year;month;day;hour;day_week;date_id
2022;4;26;7;3;971
2022;4;26;8;3;972
2022;4;26;9;3;973
2022;4;26;10;3;974
2022;4;26;11;3;975
2022;4;26;12;3;976
2022;4;26;13;3;977
2022;5;9;9;2;978
2022;5;9;10;2;979
2022;5;9;11;2;980
2022;5;9;12;2;981
2022;5;9;13;2;982
2022;5;9;14;2;983
2022;5;9;15;2;984
2022;5;9;16;2;985
2022;5;9;17;2;986
2022;5;9;18;2;987
2022;5;9;22;2;988
2022;5;10;3;3;989
2022;5;10;6;3;990
2022;5;10;7;3;991
2022;5;10;8;3;992
2022;5;10;9;3;993
2022;5;10;10;3;994
2022;5;10;11;3;995
2022;5;10;12;3;996
2022;5;10;13;3;997
2022;5;10;14;3;998
2022;5;10;15;3;999
2022;5;10;16;3;1000
2022;5;10;19;3;1001
2022;5;10;22;3;1002
2022;5;10;23;3;1003
2022;5;11;2;4;1004
2022;5;11;3;4;1005
2022;5;11;5;4;1006
2022;5;11;6;4;1007
2022;5;11;7;4;1008
2022;5;11;8;4;1009
2022;5;11;9;4;1010
2022;5;11;10;4;1011
2022;5;11;11;4;1012
2022;5;11;12;4;1013
2022;5;11;13;4;1014
2022;5;11;14;4;1015
2022;5;11;15;4;1016
2022;5;11;16;4;1017
2022;5;11;17;4;1018
2022;5;11;18;4;1019
2022;5;11;19;4;1020
2022;5;11;23;4;1021
2022;5;12;0;5;1022
2022;5;12;1;5;1023
2022;5;12;4;5;1024
2022;5;12;7;5;1025
2022;5;12;8;5;1026
2022;5;12;9;5;1027
2022;5;12;10;5;1028
2022;5;12;11;5;1029
2022;5;12;12;5;1030
2022;5;12;13;5;1031
2022;5;12;14;5;1032
2022;5;12;15;5;1033
2022;5;12;16;5;1034
2022;5;12;20;5;1035
2022;5;13;1;6;1036
2022;5;13;2;6;1037
2022;5;13;6;6;1038
2022;5;13;7;6;1039
2022;5;13;8;6;1040
2022;5;13;9;6;1041
2022;5;13;10;6;1042
2022;5;13;11;6;1043
2022;5;13;12;6;1044
2022;5;13;13;6;1045
2022;5;13;14;6;1046
2022;5;13;15;6;1047
2022;5;14;1;7;1048
2022;5;14;2;7;1049
2022;5;14;6;7;1050
2022;5;14;8;7;1051
2022;5;14;9;7;1052
2022;5;14;21;7;1053
2022;5;15;19;1;1054
2022;5;15;22;1;1055
2022;5;16;0;2;1056
2022;5;16;1;2;1057
2022;5;16;2;2;1058
2022;5;16;3;2;1059
2022;5;16;5;2;1060
2022;5;16;6;2;1061
2022;5;16;7;2;1062
2022;5;16;8;2;1063
2022;5;16;9;2;1064
2022;5;16;10;2;1065
2022;5;16;12;2;1066
2022;5;16;13;2;1067
2022;5;16;14;2;1068
2022;5;16;15;2;1069
2022;5;16;21;2;1070
2022;5;17;0;3;1071
2022;5;17;1;3;1072
2022;5;17;2;3;1073
2022;5;17;7;3;1074
2022;5;17;8;3;1075
2022;5;17;9;3;1076
2022;5;17;10;3;1077
2022;5;17;11;3;1078
2022;5;17;12;3;1079
2022;5;17;13;3;1080
2022;5;17;14;3;1081
2022;5;17;15;3;1082
2022;5;17;16;3;1083
2022;5;17;17;3;1084
2022;5;17;18;3;1085
2022;5;17;20;3;1086
2022;5;17;21;3;1087
2022;5;18;3;4;1088
2022;5;18;6;4;1089
2022;5;18;7;4;1090
2022;5;18;8;4;1091
2022;5;18;9;4;1092
2022;5;18;10;4;1093
2022;5;18;11;4;1094
2022;5;18;12;4;1095
2022;5;18;13;4;1096
2022;5;18;14;4;1097
2022;5;18;15;4;1098
2022;5;18;16;4;1099
2022;5;18;19;4;1100
2022;5;18;20;4;1101
2022;5;19;6;5;1102
2022;5;19;7;5;1103
2022;5;19;8;5;1104
2022;5;19;9;5;1105
2022;5;19;10;5;1106
2022;5;19;11;5;1107
2022;5;19;12;5;1108
2022;5;19;13;5;1109
2022;5;19;14;5;1110
2022;5;19;15;5;1111
2022;5;19;16;5;1112
2022;5;19;17;5;1113
2022;5;20;4;6;1114
2022;5;20;5;6;1115
2022;5;20;6;6;1116
2022;5;20;7;6;1117
2022;5;20;8;6;1118
2022;5;20;9;6;1119
2022;5;20;10;6;1120
2022;5;20;11;6;1121
2022;5;20;12;6;1122
2022;5;20;13;6;1123
2022;5;20;14;6;1124
2022;5;20;15;6;1125
2022;5;20;16;6;1126
2022;5;20;17;6;1127
2022;5;20;19;6;1128
2022;5;20;21;6;1129
2022;5;20;22;6;1130
2022;5;21;0;7;1131
2022;5;21;13;7;1132
2022;5;23;1;2;1133
2022;5;23;5;2;1134
2022;5;23;6;2;1135
2022;5;23;7;2;1136
2022;5;23;8;2;1137
2022;5;23;9;2;1138
2022;5;23;10;2;1139
2022;5;23;11;2;1140
2022;5;23;12;2;1141
2022;5;23;13;2;1142
2022;5;23;14;2;1143
2022;5;23;15;2;1144
2022;5;23;16;2;1145
2022;5;23;21;2;1146
2022;5;23;22;2;1147
2022;5;24;6;3;1148
2022;5;24;7;3;1149
2022;5;24;8;3;1150
2022;5;24;9;3;1151
2022;5;24;10;3;1152
2022;5;24;11;3;1153
2022;5;24;12;3;1154
2022;5;24;13;3;1155
2022;5;24;14;3;1156
2022;5;24;15;3;1157
2022;5;24;16;3;1158
2022;5;24;19;3;1159
2022;5;25;0;4;1160
2022;5;25;3;4;1161
2022;5;25;4;4;1162
2022;5;25;5;4;1163
2022;5;25;6;4;1164
2022;5;25;7;4;1165
2022;5;25;8;4;1166
2022;5;25;9;4;1167
2022;5;25;10;4;1168
2022;5;25;11;4;1169
2022;5;25;12;4;1170
2022;5;25;13;4;1171
2022;5;25;14;4;1172
2022;5;25;15;4;1173
2022;5;25;16;4;1174
2022;5;25;17;4;1175
2022;5;25;19;4;1176
2022;5;25;20;4;1177
2022;5;26;0;5;1178
2022;5;26;3;5;1179
2022;5;26;5;5;1180
2022;5;26;6;5;1181
2022;5;26;7;5;1182
2022;5;26;8;5;1183
2022;5;26;9;5;1184
2022;5;26;10;5;1185
2022;5;26;11;5;1186
2022;5;26;13;5;1187
2022;5;26;14;5;1188
2022;5;26;15;5;1189
2022;5;26;18;5;1190
2022;5;26;23;5;1191
2022;5;27;2;6;1192
2022;5;27;3;6;1193
2022;5;27;5;6;1194
2022;5;27;6;6;1195
2022;5;27;7;6;1196
2022;5;27;8;6;1197
2022;5;27;9;6;1198
2022;5;27;10;6;1199
2022;5;27;12;6;1200
2022;5;27;13;6;1201
2022;5;27;14;6;1202
2022;5;27;15;6;1203
2022;5;27;17;6;1204
2022;5;28;0;7;1205
2022;5;28;8;7;1206
2022;5;28;12;7;1207
2022;5;28;13;7;1208
2022;5;29;5;1;1209
2022;5;29;6;1;1210
2022;5;29;16;1;1211
2022;5;29;22;1;1212
2022;5;30;2;2;1213
2022;5;30;4;2;1214
2022;5;30;5;2;1215
2022;5;30;6;2;1216
2022;5;30;7;2;1217
2022;5;30;8;2;1218
2022;5;30;9;2;1219
2022;5;30;10;2;1220
2022;5;30;11;2;1221
2022;5;30;12;2;1222
2022;5;30;13;2;1223
2022;5;30;15;2;1224
2022;5;30;16;2;1225
2022;5;30;17;2;1226
2022;5;30;18;2;1227
2022;5;30;20;2;1228
2022;5;31;1;3;1229
2022;5;31;3;3;1230
2022;5;31;4;3;1231
2022;5;31;5;3;1232
2022;5;31;6;3;1233
2022;5;31;7;3;1234
2022;5;31;8;3;1235
2022;5;31;9;3;1236
2022;5;31;10;3;1237
2022;5;31;11;3;1238
2022;5;31;12;3;1239
2022;5;31;13;3;1240
2022;5;31;14;3;1241
2022;5;31;15;3;1242
2022;5;31;16;3;1243
2022;5;31;17;3;1244
2022;5;31;19;3;1245
2022;5;31;20;3;1246
2022;5;31;21;3;1247
2022;5;31;23;3;1248
2022;6;1;0;4;1249
2022;6;1;1;4;1250
2022;6;1;3;4;1251
2022;6;1;5;4;1252
2022;6;1;6;4;1253
2022;6;1;7;4;1254
2022;6;1;8;4;1255
2022;6;1;9;4;1256
2022;6;1;10;4;1257
2022;6;1;11;4;1258
2022;6;1;12;4;1259
2022;6;1;13;4;1260
2022;6;1;14;4;1261
2022;6;1;15;4;1262
2022;6;1;23;4;1263
2022;6;2;0;5;1264
2022;6;2;1;5;1265
2022;6;2;3;5;1266
2022;6;2;4;5;1267
2022;6;2;5;5;1268
2022;6;2;6;5;1269
2022;6;2;8;5;1270
2022;6;2;9;5;1271
2022;6;2;10;5;1272
2022;6;2;11;5;1273
2022;6;2;12;5;1274
2022;6;2;13;5;1275
2022;6;2;15;5;1276
2022;6;2;19;5;1277
2022;6;2;21;5;1278
2022;6;3;4;6;1279
2022;6;3;5;6;1280
2022;6;3;8;6;1281
2022;6;3;9;6;1282
2022;6;3;11;6;1283
2022;6;3;12;6;1284
2022;6;3;14;6;1285
2022;6;3;15;6;1286
2022;6;3;16;6;1287
2022;6;3;20;6;1288
2022;6;4;20;7;1289
2022;6;4;22;7;1290
2022;6;5;1;1;1291
2022;6;5;9;1;1292
2022;6;5;21;1;1293
2022;6;6;1;2;1294
2022;6;6;3;2;1295
2022;6;6;4;2;1296
2022;6;6;11;2;1297
2022;6;6;13;2;1298
2022;6;6;14;2;1299
2022;6;6;15;2;1300
2022;6;6;16;2;1301
2022;6;6;19;2;1302
2022;6;7;0;3;1303
2022;6;7;1;3;1304
2022;6;7;3;3;1305
2022;6;7;6;3;1306
2022;6;7;7;3;1307
2022;6;7;8;3;1308
2022;6;7;9;3;1309
2022;6;7;10;3;1310
2022;6;7;11;3;1311
2022;6;7;12;3;1312
2022;6;7;13;3;1313
2022;6;7;14;3;1314
2022;6;7;15;3;1315
2022;6;7;16;3;1316
2022;6;8;7;4;1317
2022;6;8;8;4;1318
2022;6;8;9;4;1319
2022;6;8;10;4;1320
2022;6;8;11;4;1321
2022;6;8;12;4;1322
2022;6;8;13;4;1323
2022;6;8;14;4;1324
2022;6;8;15;4;1325
2022;6;8;17;4;1326
2022;6;8;19;4;1327
2022;6;9;1;5;1328
2022;6;9;4;5;1329
2022;6;9;6;5;1330
2022;6;9;7;5;1331
2022;6;9;8;5;1332
2022;6;9;9;5;1333
2022;6;9;10;5;1334
2022;6;9;11;5;1335
2022;6;9;12;5;1336
2022;6;9;13;5;1337
2022;6;9;14;5;1338
2022;6;9;15;5;1339
2022;6;9;16;5;1340
2022;6;9;17;5;1341
2022;6;9;20;5;1342
2022;6;9;21;5;1343
2022;6;9;23;5;1344
2022;6;10;4;6;1345
2022;6;10;5;6;1346
2022;6;10;6;6;1347
2022;6;10;7;6;1348
2022;6;10;8;6;1349
2022;6;10;9;6;1350
2022;6;10;10;6;1351
2022;6;10;11;6;1352
2022;6;10;12;6;1353
2022;6;10;13;6;1354
2022;6;10;15;6;1355
2022;6;10;19;6;1356
2022;6;10;20;6;1357
2022;6;10;22;6;1358
2022;6;11;9;7;1359
2022;6;11;10;7;1360
2022;6;11;13;7;1361
2022;6;11;16;7;1362
2022;6;11;20;7;1363
2022;6;12;7;1;1364
2022;6;12;8;1;1365
2022;6;13;5;2;1366
2022;6;13;7;2;1367
2022;6;13;8;2;1368
2022;6;13;9;2;1369
2022;6;13;10;2;1370
2022;6;13;11;2;1371
2022;6;13;12;2;1372
2022;6;13;13;2;1373
2022;6;13;14;2;1374
2022;6;13;15;2;1375
2022;6;13;19;2;1376
2022;6;13;23;2;1377
2022;6;14;0;3;1378
2022;6;14;1;3;1379
2022;6;14;4;3;1380
2022;6;14;7;3;1381
2022;6;14;8;3;1382
2022;6;14;10;3;1383
2022;6;14;11;3;1384
2022;6;14;12;3;1385
2022;6;14;13;3;1386
2022;6;14;14;3;1387
2022;6;14;15;3;1388
2022;6;14;16;3;1389
2022;6;14;18;3;1390
2022;6;14;19;3;1391
2022;6;14;22;3;1392
2022;6;15;0;4;1393
2022;6;15;3;4;1394
2022;6;15;5;4;1395
2022;6;15;6;4;1396
2022;6;15;7;4;1397
2022;6;15;8;4;1398
2022;6;15;9;4;1399
2022;6;15;10;4;1400
2022;6;15;11;4;1401
2022;6;15;12;4;1402
2022;6;15;13;4;1403
2022;6;15;14;4;1404
2022;6;15;15;4;1405
2022;6;15;17;4;1406
2022;6;15;19;4;1407
2022;6;16;0;5;1408
2022;6;16;2;5;1409
2022;6;16;3;5;1410
2022;6;16;5;5;1411
2022;6;16;6;5;1412
2022;6;16;7;5;1413
2022;6;16;8;5;1414
2022;6;16;9;5;1415
2022;6;16;10;5;1416
2022;6;16;11;5;1417
2022;6;16;12;5;1418
2022;6;16;13;5;1419
2022;6;16;14;5;1420
2022;6;16;16;5;1421
2022;6;16;18;5;1422
2022;6;16;23;5;1423
2022;6;17;1;6;1424
2022;6;17;5;6;1425
2022;6;17;6;6;1426
2022;6;17;8;6;1427
2022;6;17;9;6;1428
2022;6;17;10;6;1429
2022;6;17;11;6;1430
2022;6;17;13;6;1431
2022;6;17;14;6;1432
2022;6;17;15;6;1433
2022;6;18;3;7;1434
2022;6;18;7;7;1435
2022;6;19;1;1;1436
2022;6;19;2;1;1437
2022;6;19;4;1;1438
2022;6;19;10;1;1439
2022;6;19;19;1;1440
2022;6;19;20;1;1441
2022;6;20;1;2;1442
2022;6;20;2;2;1443
2022;6;20;4;2;1444
2022;6;20;5;2;1445
2022;6;20;6;2;1446
2022;6;20;7;2;1447
2022;6;20;8;2;1448
2022;6;20;9;2;1449
2022;6;20;10;2;1450
2022;6;20;11;2;1451
2022;6;20;12;2;1452
2022;6;20;17;2;1453
2022;6;21;2;3;1454
2022;6;21;3;3;1455
2022;6;21;5;3;1456
2022;6;21;6;3;1457
2022;6;21;7;3;1458
2022;6;21;8;3;1459
2022;6;21;9;3;1460
2022;6;21;10;3;1461
2022;6;21;11;3;1462
2022;6;21;12;3;1463
2022;6;21;13;3;1464
2022;6;21;14;3;1465
2022;6;21;15;3;1466
2022;6;21;16;3;1467
2022;6;21;23;3;1468
2022;6;22;4;4;1469
2022;6;22;6;4;1470
2022;6;22;7;4;1471
2022;6;22;8;4;1472
2022;6;22;9;4;1473
2022;6;22;10;4;1474
2022;6;22;11;4;1475
2022;6;22;12;4;1476
2022;6;22;14;4;1477
2022;6;22;15;4;1478
2022;6;22;16;4;1479
2022;6;22;19;4;1480
2022;6;23;6;5;1481
2022;6;23;7;5;1482
2022;6;23;8;5;1483
2022;6;23;9;5;1484
2022;6;23;10;5;1485
2022;6;23;12;5;1486
2022;6;23;13;5;1487
2022;6;23;14;5;1488
2022;6;23;16;5;1489
2022;6;24;5;6;1490
2022;6;24;6;6;1491
2022;6;24;7;6;1492
2022;6;24;8;6;1493
2022;6;24;9;6;1494
2022;6;24;10;6;1495
2022;6;24;11;6;1496
2022;6;24;12;6;1497
2022;6;24;13;6;1498
2022;6;24;16;6;1499
2022;6;24;18;6;1500
2022;6;24;19;6;1501
2022;6;25;2;7;1502
2022;6;25;10;7;1503
2022;6;25;12;7;1504
2022;6;25;14;7;1505
2022;6;26;2;1;1506
2022;6;26;7;1;1507
2022;6;26;9;1;1508
2022;6;26;13;1;1509
2022;6;26;14;1;1510
2022;6;27;1;2;1511
2022;6;27;6;2;1512
2022;6;27;7;2;1513
2022;6;27;8;2;1514
2022;6;27;9;2;1515
2022;6;27;10;2;1516
2022;6;27;11;2;1517
2022;6;27;12;2;1518
2022;6;27;13;2;1519
2022;6;27;14;2;1520
2022;6;27;15;2;1521
2022;6;27;16;2;1522
2022;6;27;17;2;1523
2022;6;27;18;2;1524
2022;6;27;19;2;1525
2022;6;27;20;2;1526
2022;6;28;3;3;1527
2022;6;28;6;3;1528
2022;6;28;7;3;1529
2022;6;28;8;3;1530
2022;6;28;9;3;1531
2022;6;28;10;3;1532
2022;6;28;11;3;1533
2022;6;28;12;3;1534
2022;6;28;14;3;1535
2022;6;28;15;3;1536
2022;6;28;17;3;1537
2022;6;28;18;3;1538
2022;6;28;21;3;1539
2022;6;29;1;4;1540
2022;6;29;2;4;1541
2022;6;29;3;4;1542
2022;6;29;5;4;1543
2022;6;29;6;4;1544
2022;6;29;7;4;1545
2022;6;29;8;4;1546
2022;6;29;9;4;1547
2022;6;29;10;4;1548
2022;6;29;11;4;1549
2022;6;29;12;4;1550
2022;6;29;13;4;1551
2022;6;29;14;4;1552
2022;6;29;17;4;1553
2022;6;30;3;5;1554
2022;6;30;7;5;1555
2022;6;30;8;5;1556
2022;6;30;9;5;1557
2022;6;30;10;5;1558
2022;6;30;11;5;1559
2022;6;30;12;5;1560
2022;6;30;13;5;1561
2022;6;30;14;5;1562
2022;6;30;15;5;1563
2022;6;30;18;5;1564
2022;6;30;20;5;1565
2022;7;1;0;6;1566
2022;7;1;1;6;1567
2022;7;1;4;6;1568
2022;7;1;5;6;1569
2022;7;1;6;6;1570
2022;7;1;7;6;1571
2022;7;1;8;6;1572
2022;7;1;9;6;1573
2022;7;1;10;6;1574
2022;7;1;11;6;1575
2022;7;1;12;6;1576
2022;7;1;13;6;1577
2022;7;1;15;6;1578
2022;7;1;20;6;1579
2022;7;1;22;6;1580
2022;7;2;2;7;1581
2022;7;2;21;7;1582
2022;7;3;13;1;1583
2022;7;3;17;1;1584
2022;7;3;18;1;1585
2022;7;3;20;1;1586
2022;7;4;1;2;1587
2022;7;4;3;2;1588
2022;7;4;4;2;1589
2022;7;4;5;2;1590
2022;7;4;6;2;1591
2022;7;4;7;2;1592
2022;7;4;8;2;1593
2022;7;4;9;2;1594
2022;7;4;10;2;1595
2022;7;4;11;2;1596
2022;7;4;12;2;1597
2022;7;4;13;2;1598
2022;7;4;14;2;1599
2022;7;4;15;2;1600
2022;7;4;16;2;1601
2022;7;4;19;2;1602
2022;7;5;1;3;1603
2022;7;5;2;3;1604
2022;7;5;4;3;1605
2022;7;5;5;3;1606
2022;7;5;6;3;1607
2022;7;5;7;3;1608
2022;7;5;8;3;1609
2022;7;5;9;3;1610
2022;7;5;10;3;1611
2022;7;5;11;3;1612
2022;7;5;12;3;1613
2022;7;5;13;3;1614
2022;7;5;14;3;1615
2022;7;5;15;3;1616
2022;7;5;16;3;1617
2022;7;5;17;3;1618
2022;7;5;18;3;1619
2022;7;5;20;3;1620
2022;7;6;2;4;1621
2022;7;6;3;4;1622
2022;7;6;4;4;1623
2022;7;6;5;4;1624
2022;7;6;6;4;1625
2022;7;6;7;4;1626
2022;7;6;8;4;1627
2022;7;6;9;4;1628
2022;7;6;11;4;1629
2022;7;6;12;4;1630
2022;7;6;13;4;1631
2022;7;6;14;4;1632
2022;7;6;15;4;1633
2022;7;6;16;4;1634
2022;7;6;18;4;1635
2022;7;6;19;4;1636
2022;7;7;1;5;1637
2022;7;7;2;5;1638
2022;7;7;5;5;1639
2022;7;7;6;5;1640
2022;7;7;7;5;1641
2022;7;7;8;5;1642
2022;7;7;9;5;1643
2022;7;7;10;5;1644
2022;7;7;11;5;1645
2022;7;7;12;5;1646
2022;7;7;13;5;1647
2022;7;7;14;5;1648
2022;7;7;15;5;1649
2022;7;7;16;5;1650
2022;7;7;20;5;1651
2022;7;7;21;5;1652
2022;7;8;1;6;1653
2022;7;8;2;6;1654
2022;7;8;4;6;1655
2022;7;8;5;6;1656
2022;7;8;6;6;1657
2022;7;8;7;6;1658
2022;7;8;8;6;1659
2022;7;8;9;6;1660
2022;7;8;10;6;1661
2022;7;8;11;6;1662
2022;7;8;12;6;1663
2022;7;8;13;6;1664
2022;7;8;14;6;1665
2022;7;8;15;6;1666
2022;7;8;16;6;1667
2022;7;8;18;6;1668
2022;7;8;21;6;1669
2022;7;9;1;7;1670
2022;7;9;5;7;1671
2022;7;9;10;7;1672
2022;7;9;23;7;1673
2022;7;10;2;1;1674
2022;7;10;9;1;1675
2022;7;10;14;1;1676
2022;7;10;19;1;1677
2022;7;10;22;1;1678
2022;7;10;23;1;1679
2022;7;11;2;2;1680
2022;7;11;3;2;1681
2022;7;11;5;2;1682
2022;7;11;6;2;1683
2022;7;11;7;2;1684
2022;7;11;8;2;1685
2022;7;11;9;2;1686
2022;7;11;10;2;1687
2022;7;11;11;2;1688
2022;7;11;12;2;1689
2022;7;11;13;2;1690
2022;7;11;14;2;1691
2022;7;11;15;2;1692
2022;7;11;16;2;1693
2022;7;11;18;2;1694
2022;7;11;23;2;1695
2022;7;12;4;3;1696
2022;7;12;5;3;1697
2022;7;12;6;3;1698
2022;7;12;7;3;1699
2022;7;12;8;3;1700
2022;7;12;9;3;1701
2022;7;12;10;3;1702
2022;7;12;11;3;1703
2022;7;12;12;3;1704
2022;7;12;13;3;1705
2022;7;12;14;3;1706
2022;7;12;20;3;1707
2022;7;13;1;4;1708
2022;7;13;2;4;1709
2022;7;13;3;4;1710
2022;7;13;5;4;1711
2022;7;13;6;4;1712
2022;7;13;7;4;1713
2022;7;13;8;4;1714
2022;7;13;9;4;1715
2022;7;13;10;4;1716
2022;7;13;11;4;1717
2022;7;13;12;4;1718
2022;7;13;13;4;1719
2022;7;13;14;4;1720
2022;7;13;15;4;1721
2022;7;13;18;4;1722
2022;7;13;19;4;1723
2022;7;13;20;4;1724
2022;7;14;3;5;1725
2022;7;14;4;5;1726
2022;7;14;5;5;1727
2022;7;14;6;5;1728
2022;7;14;7;5;1729
2022;7;14;8;5;1730
2022;7;14;9;5;1731
2022;7;14;10;5;1732
2022;7;14;11;5;1733
2022;7;14;12;5;1734
2022;7;14;13;5;1735
2022;7;14;15;5;1736
2022;7;14;16;5;1737
2022;7;14;20;5;1738
2022;7;15;1;6;1739
2022;7;15;5;6;1740
2022;7;15;7;6;1741
2022;7;15;8;6;1742
2022;7;15;9;6;1743
2022;7;15;11;6;1744
2022;7;15;12;6;1745
2022;7;15;13;6;1746
2022;7;15;15;6;1747
2022;7;15;16;6;1748
2022;7;15;20;6;1749
2022;7;15;21;6;1750
2022;7;17;3;1;1751
2022;7;17;5;1;1752
2022;7;17;8;1;1753
2022;7;17;9;1;1754
2022;7;17;13;1;1755
2022;7;17;17;1;1756
2022;7;17;20;1;1757
2022;7;17;22;1;1758
2022;7;17;23;1;1759
2022;7;18;2;2;1760
2022;7;18;5;2;1761
2022;7;18;6;2;1762
2022;7;18;7;2;1763
2022;7;18;8;2;1764
2022;7;18;9;2;1765
2022;7;18;11;2;1766
2022;7;18;12;2;1767
2022;7;18;13;2;1768
2022;7;18;14;2;1769
2022;7;18;15;2;1770
2022;7;18;16;2;1771
2022;7;18;20;2;1772
2022;7;18;22;2;1773
2022;7;19;0;3;1774
2022;7;19;1;3;1775
2022;7;19;2;3;1776
2022;7;19;3;3;1777
2022;7;19;4;3;1778
2022;7;19;5;3;1779
2022;7;19;6;3;1780
2022;7;19;7;3;1781
2022;7;19;8;3;1782
2022;7;19;9;3;1783
2022;7;19;10;3;1784
2022;7;19;11;3;1785
2022;7;19;12;3;1786
2022;7;19;13;3;1787
2022;7;19;14;3;1788
2022;7;19;15;3;1789
2022;7;19;17;3;1790
2022;7;19;23;3;1791
2022;7;20;2;4;1792
2022;7;20;3;4;1793
2022;7;20;4;4;1794
2022;7;20;6;4;1795
2022;7;20;7;4;1796
2022;7;20;8;4;1797
2022;7;20;9;4;1798
2022;7;20;10;4;1799
2022;7;20;11;4;1800
2022;7;20;12;4;1801
2022;7;20;13;4;1802
2022;7;20;14;4;1803
2022;7;20;15;4;1804
2022;7;20;21;4;1805
2022;7;21;1;5;1806
2022;7;21;2;5;1807
2022;7;21;3;5;1808
2022;7;21;4;5;1809
2022;7;21;6;5;1810
2022;7;21;7;5;1811
2022;7;21;8;5;1812
2022;7;21;9;5;1813
2022;7;21;10;5;1814
2022;7;21;11;5;1815
2022;7;21;12;5;1816
2022;7;21;13;5;1817
2022;7;21;14;5;1818
2022;7;21;15;5;1819
2022;7;21;16;5;1820
2022;7;21;19;5;1821
2022;7;21;20;5;1822
2022;7;22;2;6;1823
2022;7;22;6;6;1824
2022;7;22;7;6;1825
2022;7;22;8;6;1826
2022;7;22;9;6;1827
2022;7;22;10;6;1828
2022;7;22;11;6;1829
2022;7;22;12;6;1830
2022;7;22;13;6;1831
2022;7;22;15;6;1832
2022;7;22;16;6;1833
2022;7;22;17;6;1834
2022;7;22;18;6;1835
2022;7;22;21;6;1836
2022;7;22;23;6;1837
2022;7;23;10;7;1838
2022;7;24;0;1;1839
2022;7;24;3;1;1840
2022;7;24;9;1;1841
2022;7;24;23;1;1842
2022;7;25;1;2;1843
2022;7;25;2;2;1844
2022;7;25;4;2;1845
2022;7;25;6;2;1846
2022;7;25;7;2;1847
2022;7;25;8;2;1848
2022;7;25;9;2;1849
2022;7;25;10;2;1850
2022;7;25;11;2;1851
2022;7;25;12;2;1852
2022;7;25;13;2;1853
2022;7;25;14;2;1854
2022;7;25;15;2;1855
2022;7;25;16;2;1856
2022;7;26;1;3;1857
2022;7;26;2;3;1858
2022;7;26;5;3;1859
2022;7;26;6;3;1860
2022;7;26;7;3;1861
2022;7;26;8;3;1862
2022;7;26;9;3;1863
2022;7;26;10;3;1864
2022;7;26;11;3;1865
2022;7;26;12;3;1866
2022;7;26;13;3;1867
2022;7;26;14;3;1868
2022;7;26;15;3;1869
2022;7;26;19;3;1870
2022;7;26;21;3;1871
2022;7;26;22;3;1872
2022;7;27;1;4;1873
2022;7;27;5;4;1874
2022;7;27;6;4;1875
2022;7;27;7;4;1876
2022;7;27;8;4;1877
2022;7;27;9;4;1878
2022;7;27;10;4;1879
2022;7;27;11;4;1880
2022;7;27;12;4;1881
2022;7;27;13;4;1882
2022;7;27;14;4;1883
2022;7;27;15;4;1884
2022;7;27;16;4;1885
2022;7;27;17;4;1886
2022;7;27;18;4;1887
2022;7;27;20;4;1888
2022;7;27;23;4;1889
