year;month;day;hour;day_week;date_id
2022;7;28;0;5;1890
2022;7;28;1;5;1891
2022;7;28;3;5;1892
2022;7;28;5;5;1893
2022;7;28;6;5;1894
2022;7;28;7;5;1895
2022;7;28;8;5;1896
2022;7;28;9;5;1897
2022;7;28;10;5;1898
2022;7;28;11;5;1899
2022;7;28;12;5;1900
2022;7;28;13;5;1901
2022;7;28;14;5;1902
2022;7;28;15;5;1903
2022;7;28;17;5;1904
2022;7;28;18;5;1905
2022;7;28;20;5;1906
2022;7;28;21;5;1907
2022;7;29;0;6;1908
2022;7;29;6;6;1909
2022;7;29;7;6;1910
2022;7;29;8;6;1911
2022;7;29;9;6;1912
2022;7;29;10;6;1913
2022;7;29;11;6;1914
2022;7;29;12;6;1915
2022;7;29;13;6;1916
2022;7;29;14;6;1917
2022;7;29;15;6;1918
2022;7;29;16;6;1919
2022;7;29;17;6;1920
2022;7;29;18;6;1921
2022;7;30;5;7;1922
2022;7;31;6;1;1923
2022;7;31;7;1;1924
2022;7;31;11;1;1925
2022;7;31;13;1;1926
2022;7;31;14;1;1927
2022;7;31;18;1;1928
2022;7;31;19;1;1929
2022;8;1;1;2;1930
2022;8;1;2;2;1931
2022;8;1;3;2;1932
2022;8;1;6;2;1933
2022;8;1;8;2;1934
2022;8;1;9;2;1935
2022;8;1;10;2;1936
2022;8;1;11;2;1937
2022;8;1;12;2;1938
2022;8;1;13;2;1939
2022;8;1;14;2;1940
2022;8;1;15;2;1941
2022;8;1;16;2;1942
2022;8;1;18;2;1943
2022;8;1;20;2;1944
2022;8;1;22;2;1945
2022;8;1;23;2;1946
2022;8;2;5;3;1947
2022;8;2;6;3;1948
2022;8;2;8;3;1949
2022;8;2;9;3;1950
2022;8;2;10;3;1951
2022;8;2;11;3;1952
2022;8;2;12;3;1953
2022;8;2;13;3;1954
2022;8;2;14;3;1955
2022;8;2;15;3;1956
2022;8;3;5;4;1957
2022;8;3;6;4;1958
2022;8;3;7;4;1959
2022;8;3;8;4;1960
2022;8;3;9;4;1961
2022;8;3;10;4;1962
2022;8;3;11;4;1963
2022;8;3;12;4;1964
2022;8;3;13;4;1965
2022;8;3;14;4;1966
2022;8;3;16;4;1967
2022;8;3;22;4;1968
2022;8;4;2;5;1969
2022;8;4;3;5;1970
2022;8;4;6;5;1971
2022;8;4;7;5;1972
2022;8;4;8;5;1973
2022;8;4;9;5;1974
2022;8;4;10;5;1975
2022;8;4;11;5;1976
2022;8;4;12;5;1977
2022;8;4;13;5;1978
2022;8;4;16;5;1979
2022;8;4;19;5;1980
2022;8;4;20;5;1981
2022;8;4;23;5;1982
2022;8;5;2;6;1983
2022;8;5;4;6;1984
2022;8;5;5;6;1985
2022;8;5;7;6;1986
2022;8;5;8;6;1987
2022;8;5;9;6;1988
2022;8;5;10;6;1989
2022;8;5;11;6;1990
2022;8;5;12;6;1991
2022;8;5;13;6;1992
2022;8;5;14;6;1993
2022;8;5;15;6;1994
2022;8;6;0;7;1995
2022;8;6;5;7;1996
2022;8;8;1;2;1997
2022;8;8;2;2;1998
2022;8;8;6;2;1999
2022;8;8;7;2;2000
2022;8;8;8;2;2001
2022;8;8;9;2;2002
2022;8;8;10;2;2003
2022;8;8;11;2;2004
2022;8;8;12;2;2005
2022;8;8;13;2;2006
2022;8;8;14;2;2007
2022;8;8;15;2;2008
2022;8;8;16;2;2009
2022;8;8;20;2;2010
2022;8;8;22;2;2011
2022;8;8;23;2;2012
2022;8;9;0;3;2013
2022;8;9;4;3;2014
2022;8;9;6;3;2015
2022;8;9;7;3;2016
2022;8;9;8;3;2017
2022;8;9;9;3;2018
2022;8;9;10;3;2019
2022;8;9;11;3;2020
2022;8;9;13;3;2021
2022;8;9;14;3;2022
2022;8;9;17;3;2023
2022;8;9;19;3;2024
2022;8;10;0;4;2025
2022;8;10;5;4;2026
2022;8;10;6;4;2027
2022;8;10;7;4;2028
2022;8;10;8;4;2029
2022;8;10;9;4;2030
2022;8;10;10;4;2031
2022;8;10;13;4;2032
2022;8;10;14;4;2033
2022;8;10;15;4;2034
2022;8;10;16;4;2035
2022;8;10;20;4;2036
2022;8;10;21;4;2037
2022;8;11;3;5;2038
2022;8;11;4;5;2039
2022;8;11;6;5;2040
2022;8;11;7;5;2041
2022;8;11;8;5;2042
2022;8;11;9;5;2043
2022;8;11;12;5;2044
2022;8;11;13;5;2045
2022;8;11;14;5;2046
2022;8;11;15;5;2047
2022;8;11;16;5;2048
2022;8;11;17;5;2049
2022;8;11;18;5;2050
2022;8;11;19;5;2051
2022;8;11;22;5;2052
2022;8;12;1;6;2053
2022;8;12;2;6;2054
2022;8;12;3;6;2055
2022;8;12;6;6;2056
2022;8;12;7;6;2057
2022;8;12;9;6;2058
2022;8;12;11;6;2059
2022;8;12;14;6;2060
2022;8;12;15;6;2061
2022;8;12;20;6;2062
2022;8;13;2;7;2063
2022;8;13;13;7;2064
2022;8;13;14;7;2065
2022;8;14;23;1;2066
2022;8;15;1;2;2067
2022;8;15;6;2;2068
2022;8;15;7;2;2069
2022;8;15;9;2;2070
2022;8;15;10;2;2071
2022;8;15;11;2;2072
2022;8;15;12;2;2073
2022;8;15;13;2;2074
2022;8;15;14;2;2075
2022;8;15;15;2;2076
2022;8;16;2;3;2077
2022;8;16;4;3;2078
2022;8;16;6;3;2079
2022;8;16;7;3;2080
2022;8;16;8;3;2081
2022;8;16;9;3;2082
2022;8;16;11;3;2083
2022;8;16;12;3;2084
2022;8;16;13;3;2085
2022;8;16;14;3;2086
2022;8;16;15;3;2087
2022;8;16;17;3;2088
2022;8;16;18;3;2089
2022;8;16;19;3;2090
2022;8;16;20;3;2091
2022;8;16;22;3;2092
2022;8;17;2;4;2093
2022;8;17;6;4;2094
2022;8;17;7;4;2095
2022;8;17;8;4;2096
2022;8;17;9;4;2097
2022;8;17;10;4;2098
2022;8;17;11;4;2099
2022;8;17;12;4;2100
2022;8;17;13;4;2101
2022;8;17;14;4;2102
2022;8;17;18;4;2103
2022;8;17;20;4;2104
2022;8;17;23;4;2105
2022;8;18;3;5;2106
2022;8;18;6;5;2107
2022;8;18;7;5;2108
2022;8;18;8;5;2109
2022;8;18;9;5;2110
2022;8;18;10;5;2111
2022;8;18;11;5;2112
2022;8;18;12;5;2113
2022;8;18;13;5;2114
2022;8;18;14;5;2115
2022;8;18;15;5;2116
2022;8;18;16;5;2117
2022;8;18;19;5;2118
2022;8;19;8;6;2119
2022;8;19;9;6;2120
2022;8;19;11;6;2121
2022;8;19;13;6;2122
2022;8;19;14;6;2123
2022;8;19;17;6;2124
2022;8;19;20;6;2125
2022;8;20;22;7;2126
2022;8;21;17;1;2127
2022;8;22;3;2;2128
2022;8;22;4;2;2129
2022;8;22;6;2;2130
2022;8;22;7;2;2131
2022;8;22;8;2;2132
2022;8;22;9;2;2133
2022;8;22;10;2;2134
2022;8;22;11;2;2135
2022;8;22;12;2;2136
2022;8;22;13;2;2137
2022;8;22;14;2;2138
2022;8;22;20;2;2139
2022;8;22;22;2;2140
2022;8;23;3;3;2141
2022;8;23;5;3;2142
2022;8;23;6;3;2143
2022;8;23;7;3;2144
2022;8;23;8;3;2145
2022;8;23;9;3;2146
2022;8;23;10;3;2147
2022;8;23;11;3;2148
2022;8;23;12;3;2149
2022;8;23;13;3;2150
2022;8;23;14;3;2151
2022;8;23;15;3;2152
2022;8;23;16;3;2153
2022;8;23;21;3;2154
2022;8;24;0;4;2155
2022;8;24;1;4;2156
2022;8;24;5;4;2157
2022;8;24;6;4;2158
2022;8;24;9;4;2159
2022;8;24;10;4;2160
2022;8;24;11;4;2161
2022;8;24;12;4;2162
2022;8;24;13;4;2163
2022;8;24;14;4;2164
2022;8;24;15;4;2165
2022;8;24;18;4;2166
2022;8;24;21;4;2167
2022;8;24;22;4;2168
2022;8;25;0;5;2169
2022;8;25;3;5;2170
2022;8;25;4;5;2171
2022;8;25;5;5;2172
2022;8;25;6;5;2173
2022;8;25;7;5;2174
2022;8;25;8;5;2175
2022;8;25;9;5;2176
2022;8;25;10;5;2177
2022;8;25;11;5;2178
2022;8;25;12;5;2179
2022;8;25;13;5;2180
2022;8;25;16;5;2181
2022;8;25;17;5;2182
2022;8;26;3;6;2183
2022;8;26;4;6;2184
2022;8;26;5;6;2185
2022;8;26;6;6;2186
2022;8;26;7;6;2187
2022;8;26;8;6;2188
2022;8;26;9;6;2189
2022;8;26;10;6;2190
2022;8;26;11;6;2191
2022;8;26;12;6;2192
2022;8;26;13;6;2193
2022;8;26;14;6;2194
2022;8;26;15;6;2195
2022;8;26;20;6;2196
2022;8;27;8;7;2197
2022;8;27;17;7;2198
2022;8;28;3;1;2199
2022;8;28;14;1;2200
2022;8;28;17;1;2201
2022;8;28;22;1;2202
2022;8;29;1;2;2203
2022;8;29;2;2;2204
2022;8;29;3;2;2205
2022;8;29;4;2;2206
2022;8;29;5;2;2207
2022;8;29;6;2;2208
2022;8;29;7;2;2209
2022;8;29;8;2;2210
2022;8;29;10;2;2211
2022;8;29;12;2;2212
2022;8;29;13;2;2213
2022;8;29;14;2;2214
2022;8;29;15;2;2215
2022;8;29;17;2;2216
2022;8;29;18;2;2217
2022;8;30;2;3;2218
2022;8;30;5;3;2219
2022;8;30;7;3;2220
2022;8;30;8;3;2221
2022;8;30;9;3;2222
2022;8;30;11;3;2223
2022;8;30;12;3;2224
2022;8;30;13;3;2225
2022;8;30;14;3;2226
2022;8;30;15;3;2227
2022;8;30;16;3;2228
2022;8;30;18;3;2229
2022;8;30;19;3;2230
2022;8;30;20;3;2231
2022;8;31;0;4;2232
2022;8;31;2;4;2233
2022;8;31;5;4;2234
2022;8;31;6;4;2235
2022;8;31;7;4;2236
2022;8;31;8;4;2237
2022;8;31;9;4;2238
2022;8;31;10;4;2239
2022;8;31;11;4;2240
2022;8;31;12;4;2241
2022;8;31;13;4;2242
2022;8;31;14;4;2243
2022;8;31;15;4;2244
2022;8;31;18;4;2245
2022;8;31;19;4;2246
2022;9;1;2;5;2247
2022;9;1;3;5;2248
2022;9;1;6;5;2249
2022;9;1;7;5;2250
2022;9;1;8;5;2251
2022;9;1;9;5;2252
2022;9;1;10;5;2253
2022;9;1;11;5;2254
2022;9;1;12;5;2255
2022;9;1;13;5;2256
2022;9;1;14;5;2257
2022;9;1;21;5;2258
2022;9;2;1;6;2259
2022;9;2;2;6;2260
2022;9;2;4;6;2261
2022;9;2;5;6;2262
2022;9;2;6;6;2263
2022;9;2;7;6;2264
2022;9;2;8;6;2265
2022;9;2;9;6;2266
2022;9;2;10;6;2267
2022;9;2;12;6;2268
2022;9;2;13;6;2269
2022;9;2;14;6;2270
2022;9;2;15;6;2271
2022;9;2;17;6;2272
2022;9;2;18;6;2273
2022;9;2;23;6;2274
2022;9;4;19;1;2275
2022;9;5;0;2;2276
2022;9;5;6;2;2277
2022;9;5;7;2;2278
2022;9;5;8;2;2279
2022;9;5;9;2;2280
2022;9;5;10;2;2281
2022;9;5;11;2;2282
2022;9;5;12;2;2283
2022;9;5;13;2;2284
2022;9;5;14;2;2285
2022;9;5;15;2;2286
2022;9;5;18;2;2287
2022;9;6;1;3;2288
2022;9;6;6;3;2289
2022;9;6;8;3;2290
2022;9;6;9;3;2291
2022;9;6;10;3;2292
2022;9;6;11;3;2293
2022;9;6;12;3;2294
2022;9;6;13;3;2295
2022;9;6;14;3;2296
2022;9;6;17;3;2297
2022;9;7;0;4;2298
2022;9;7;2;4;2299
2022;9;7;5;4;2300
2022;9;7;6;4;2301
2022;9;7;7;4;2302
2022;9;7;8;4;2303
2022;9;7;9;4;2304
2022;9;7;10;4;2305
2022;9;7;11;4;2306
2022;9;7;12;4;2307
2022;9;7;13;4;2308
2022;9;7;14;4;2309
2022;9;7;19;4;2310
2022;9;7;20;4;2311
2022;9;7;21;4;2312
2022;9;7;22;4;2313
2022;9;7;23;4;2314
2022;9;8;2;5;2315
2022;9;8;3;5;2316
2022;9;8;4;5;2317
2022;9;8;5;5;2318
2022;9;8;6;5;2319
2022;9;8;7;5;2320
2022;9;8;8;5;2321
2022;9;8;9;5;2322
2022;9;8;10;5;2323
2022;9;8;11;5;2324
2022;9;8;12;5;2325
2022;9;8;13;5;2326
2022;9;8;14;5;2327
2022;9;8;15;5;2328
2022;9;8;16;5;2329
2022;9;8;18;5;2330
2022;9;8;19;5;2331
2022;9;8;20;5;2332
2022;9;9;0;6;2333
2022;9;9;1;6;2334
2022;9;9;2;6;2335
2022;9;9;3;6;2336
2022;9;9;5;6;2337
2022;9;9;6;6;2338
2022;9;9;11;6;2339
2022;9;9;13;6;2340
2022;9;9;14;6;2341
2022;9;9;15;6;2342
2022;9;9;16;6;2343
2022;9;9;18;6;2344
2022;9;10;5;7;2345
2022;9;10;8;7;2346
2022;9;10;12;7;2347
2022;9;10;14;7;2348
2022;9;10;15;7;2349
2022;9;10;16;7;2350
2022;9;10;19;7;2351
2022;9;10;21;7;2352
2022;9;11;2;1;2353
2022;9;11;10;1;2354
2022;9;11;12;1;2355
2022;9;11;13;1;2356
2022;9;11;14;1;2357
2022;9;11;20;1;2358
2022;9;11;21;1;2359
2022;9;11;23;1;2360
2022;9;12;2;2;2361
2022;9;12;3;2;2362
2022;9;12;5;2;2363
2022;9;12;6;2;2364
2022;9;12;7;2;2365
2022;9;12;8;2;2366
2022;9;12;9;2;2367
2022;9;12;10;2;2368
2022;9;12;11;2;2369
2022;9;12;12;2;2370
2022;9;12;13;2;2371
2022;9;12;14;2;2372
2022;9;12;15;2;2373
2022;9;12;16;2;2374
2022;9;12;20;2;2375
2022;9;13;3;3;2376
2022;9;13;4;3;2377
2022;9;13;5;3;2378
2022;9;13;6;3;2379
2022;9;13;7;3;2380
2022;9;13;8;3;2381
2022;9;13;9;3;2382
2022;9;13;10;3;2383
2022;9;13;11;3;2384
2022;9;13;12;3;2385
2022;9;13;13;3;2386
2022;9;13;14;3;2387
2022;9;13;15;3;2388
2022;9;13;16;3;2389
2022;9;13;19;3;2390
2022;9;13;20;3;2391
2022;9;13;22;3;2392
2022;9;14;2;4;2393
2022;9;14;4;4;2394
2022;9;14;5;4;2395
2022;9;14;6;4;2396
2022;9;14;7;4;2397
2022;9;14;8;4;2398
2022;9;14;9;4;2399
2022;9;14;10;4;2400
2022;9;14;11;4;2401
2022;9;14;12;4;2402
2022;9;14;13;4;2403
2022;9;14;14;4;2404
2022;9;14;15;4;2405
2022;9;14;16;4;2406
2022;9;14;17;4;2407
2022;9;14;18;4;2408
2022;9;14;20;4;2409
2022;9;14;21;4;2410
2022;9;14;22;4;2411
2022;9;14;23;4;2412
2022;9;15;1;5;2413
2022;9;15;2;5;2414
2022;9;15;4;5;2415
2022;9;15;5;5;2416
2022;9;15;6;5;2417
2022;9;15;7;5;2418
2022;9;15;8;5;2419
2022;9;15;9;5;2420
2022;9;15;10;5;2421
2022;9;15;11;5;2422
2022;9;15;12;5;2423
2022;9;15;13;5;2424
2022;9;15;14;5;2425
2022;9;15;15;5;2426
2022;9;15;16;5;2427
2022;9;15;17;5;2428
2022;9;15;18;5;2429
2022;9;15;19;5;2430
2022;9;15;20;5;2431
2022;9;15;21;5;2432
2022;9;15;23;5;2433
2022;9;16;4;6;2434
2022;9;16;6;6;2435
2022;9;16;7;6;2436
2022;9;16;8;6;2437
2022;9;16;9;6;2438
2022;9;16;10;6;2439
2022;9;16;11;6;2440
2022;9;16;12;6;2441
2022;9;16;13;6;2442
2022;9;16;14;6;2443
2022;9;16;15;6;2444
2022;9;16;16;6;2445
2022;9;16;17;6;2446
2022;9;16;18;6;2447
2022;9;16;19;6;2448
2022;9;16;20;6;2449
2022;9;16;21;6;2450
2022;9;16;22;6;2451
2022;9;16;23;6;2452
2022;9;17;0;7;2453
2022;9;17;1;7;2454
2022;9;17;7;7;2455
2022;9;17;10;7;2456
2022;9;17;12;7;2457
2022;9;17;16;7;2458
2022;9;17;17;7;2459
2022;9;17;18;7;2460
2022;9;18;10;1;2461
2022;9;18;11;1;2462
2022;9;18;18;1;2463
2022;9;18;19;1;2464
2022;9;19;3;2;2465
2022;9;19;6;2;2466
2022;9;19;7;2;2467
2022;9;19;8;2;2468
2022;9;19;9;2;2469
2022;9;19;10;2;2470
2022;9;19;11;2;2471
2022;9;19;12;2;2472
2022;9;19;13;2;2473
2022;9;19;14;2;2474
2022;9;19;15;2;2475
2022;9;19;16;2;2476
2022;9;19;19;2;2477
2022;9;19;21;2;2478
2022;9;19;22;2;2479
2022;9;19;23;2;2480
2022;9;20;1;3;2481
2022;9;20;2;3;2482
2022;9;20;3;3;2483
2022;9;20;5;3;2484
2022;9;20;6;3;2485
2022;9;20;7;3;2486
2022;9;20;8;3;2487
2022;9;20;9;3;2488
2022;9;20;10;3;2489
2022;9;20;11;3;2490
2022;9;20;12;3;2491
2022;9;20;13;3;2492
2022;9;20;14;3;2493
2022;9;20;15;3;2494
2022;9;20;16;3;2495
2022;9;20;20;3;2496
2022;9;20;21;3;2497
2022;9;21;0;4;2498
2022;9;21;4;4;2499
2022;9;21;5;4;2500
2022;9;21;6;4;2501
2022;9;21;7;4;2502
2022;9;21;8;4;2503
2022;9;21;9;4;2504
2022;9;21;10;4;2505
2022;9;21;11;4;2506
2022;9;21;12;4;2507
2022;9;21;13;4;2508
2022;9;21;14;4;2509
2022;9;21;15;4;2510
2022;9;21;17;4;2511
2022;9;21;18;4;2512
2022;9;21;19;4;2513
2022;9;21;20;4;2514
2022;9;22;5;5;2515
2022;9;22;6;5;2516
2022;9;22;7;5;2517
2022;9;22;8;5;2518
2022;9;22;9;5;2519
2022;9;22;10;5;2520
2022;9;22;11;5;2521
2022;9;22;12;5;2522
2022;9;22;13;5;2523
2022;9;22;14;5;2524
2022;9;22;15;5;2525
2022;9;22;16;5;2526
2022;9;22;17;5;2527
2022;9;22;18;5;2528
2022;9;22;19;5;2529
2022;9;22;20;5;2530
2022;9;23;0;6;2531
2022;9;23;1;6;2532
2022;9;23;2;6;2533
2022;9;23;3;6;2534
2022;9;23;4;6;2535
2022;9;23;5;6;2536
2022;9;23;6;6;2537
2022;9;23;7;6;2538
2022;9;23;8;6;2539
2022;9;23;9;6;2540
2022;9;23;10;6;2541
2022;9;23;11;6;2542
2022;9;23;12;6;2543
2022;9;23;13;6;2544
2022;9;23;14;6;2545
2022;9;24;0;7;2546
2022;9;24;11;7;2547
2022;9;24;12;7;2548
2022;9;24;13;7;2549
2022;9;24;22;7;2550
2022;9;25;9;1;2551
2022;9;25;15;1;2552
2022;9;25;17;1;2553
2022;9;25;18;1;2554
2022;9;26;0;2;2555
2022;9;26;1;2;2556
2022;9;26;2;2;2557
2022;9;26;3;2;2558
2022;9;26;4;2;2559
2022;9;26;5;2;2560
2022;9;26;6;2;2561
2022;9;26;7;2;2562
2022;9;26;8;2;2563
2022;9;26;9;2;2564
2022;9;26;10;2;2565
2022;9;26;11;2;2566
2022;9;26;12;2;2567
2022;9;26;13;2;2568
2022;9;26;14;2;2569
2022;9;26;16;2;2570
2022;9;26;23;2;2571
2022;9;27;2;3;2572
2022;9;27;4;3;2573
2022;9;27;6;3;2574
2022;9;27;7;3;2575
2022;9;27;8;3;2576
2022;9;27;9;3;2577
2022;9;27;10;3;2578
2022;9;27;11;3;2579
2022;9;27;12;3;2580
2022;9;27;14;3;2581
2022;9;27;15;3;2582
2022;9;27;16;3;2583
2022;9;27;17;3;2584
2022;9;27;19;3;2585
2022;9;27;21;3;2586
2022;9;27;22;3;2587
2022;9;28;0;4;2588
2022;9;28;1;4;2589
2022;9;28;3;4;2590
2022;9;28;4;4;2591
2022;9;28;5;4;2592
2022;9;28;6;4;2593
2022;9;28;7;4;2594
2022;9;28;8;4;2595
2022;9;28;9;4;2596
2022;9;28;10;4;2597
2022;9;28;11;4;2598
2022;9;28;12;4;2599
2022;9;28;13;4;2600
2022;9;28;16;4;2601
2022;9;28;18;4;2602
2022;9;28;23;4;2603
2022;9;29;0;5;2604
2022;9;29;1;5;2605
2022;9;29;4;5;2606
2022;9;29;5;5;2607
2022;9;29;6;5;2608
2022;9;29;8;5;2609
2022;9;29;9;5;2610
2022;9;29;10;5;2611
2022;9;29;11;5;2612
2022;9;29;12;5;2613
2022;9;29;13;5;2614
2022;9;29;14;5;2615
2022;9;29;15;5;2616
2022;9;29;16;5;2617
2022;9;29;18;5;2618
2022;9;29;19;5;2619
2022;9;29;20;5;2620
2022;9;29;23;5;2621
2022;9;30;5;6;2622
2022;9;30;6;6;2623
2022;9;30;7;6;2624
2022;9;30;9;6;2625
2022;9;30;10;6;2626
2022;9;30;11;6;2627
2022;9;30;12;6;2628
2022;9;30;13;6;2629
2022;9;30;14;6;2630
2022;9;30;15;6;2631
2022;10;1;3;7;2632
2022;10;1;6;7;2633
2022;10;1;10;7;2634
2022;10;1;15;7;2635
2022;10;1;16;7;2636
2022;10;1;17;7;2637
2022;10;2;5;1;2638
2022;10;2;8;1;2639
2022;10;2;12;1;2640
2022;10;2;23;1;2641
2022;10;3;0;2;2642
2022;10;3;1;2;2643
2022;10;3;3;2;2644
2022;10;3;5;2;2645
2022;10;3;6;2;2646
2022;10;3;7;2;2647
2022;10;3;8;2;2648
2022;10;3;9;2;2649
2022;10;3;10;2;2650
2022;10;3;11;2;2651
2022;10;3;12;2;2652
2022;10;3;13;2;2653
2022;10;3;14;2;2654
2022;10;3;15;2;2655
2022;10;3;16;2;2656
2022;10;3;18;2;2657
2022;10;4;4;3;2658
2022;10;4;6;3;2659
2022;10;4;8;3;2660
2022;10;4;9;3;2661
2022;10;4;10;3;2662
2022;10;4;11;3;2663
2022;10;4;12;3;2664
2022;10;4;19;3;2665
2022;10;4;23;3;2666
2022;10;5;2;4;2667
2022;10;5;6;4;2668
2022;10;5;7;4;2669
2022;10;5;9;4;2670
2022;10;5;10;4;2671
2022;10;5;11;4;2672
2022;10;5;12;4;2673
2022;10;5;13;4;2674
2022;10;5;14;4;2675
2022;10;5;15;4;2676
2022;10;5;17;4;2677
2022;10;5;18;4;2678
2022;10;5;19;4;2679
2022;10;6;1;5;2680
2022;10;6;2;5;2681
2022;10;6;7;5;2682
2022;10;6;8;5;2683
2022;10;6;9;5;2684
2022;10;6;10;5;2685
2022;10;6;11;5;2686
2022;10;6;12;5;2687
2022;10;6;14;5;2688
2022;10;6;16;5;2689
2022;10;6;18;5;2690
2022;10;7;4;6;2691
2022;10;7;6;6;2692
2022;10;7;7;6;2693
2022;10;7;8;6;2694
2022;10;7;9;6;2695
2022;10;7;10;6;2696
2022;10;7;11;6;2697
2022;10;7;12;6;2698
2022;10;7;13;6;2699
2022;10;7;14;6;2700
2022;10;7;15;6;2701
2022;10;7;21;6;2702
2022;10;7;22;6;2703
2022;10;8;1;7;2704
2022;10;8;2;7;2705
2022;10;8;4;7;2706
2022;10;8;10;7;2707
2022;10;8;13;7;2708
2022;10;8;17;7;2709
2022;10;9;6;1;2710
2022;10;9;10;1;2711
2022;10;10;0;2;2712
2022;10;10;1;2;2713
2022;10;10;2;2;2714
2022;10;10;4;2;2715
2022;10;10;7;2;2716
2022;10;10;9;2;2717
2022;10;10;10;2;2718
2022;10;10;11;2;2719
2022;10;10;12;2;2720
2022;10;10;13;2;2721
2022;10;10;14;2;2722
2022;10;10;15;2;2723
2022;10;10;17;2;2724
2022;10;10;18;2;2725
2022;10;11;0;3;2726
2022;10;11;1;3;2727
2022;10;11;6;3;2728
2022;10;11;7;3;2729
2022;10;11;8;3;2730
2022;10;11;9;3;2731
2022;10;11;11;3;2732
2022;10;11;12;3;2733
2022;10;11;13;3;2734
2022;10;11;14;3;2735
2022;10;11;15;3;2736
2022;10;11;18;3;2737
2022;10;11;19;3;2738
2022;10;11;21;3;2739
2022;10;12;5;4;2740
2022;10;12;6;4;2741
2022;10;12;7;4;2742
2022;10;12;8;4;2743
2022;10;12;9;4;2744
2022;10;12;10;4;2745
2022;10;12;11;4;2746
2022;10;12;12;4;2747
2022;10;12;13;4;2748
2022;10;12;14;4;2749
2022;10;12;15;4;2750
2022;10;12;16;4;2751
2022;10;12;18;4;2752
2022;10;12;20;4;2753
2022;10;12;21;4;2754
2022;10;13;3;5;2755
2022;10;13;5;5;2756
2022;10;13;6;5;2757
2022;10;13;7;5;2758
2022;10;13;8;5;2759
2022;10;13;9;5;2760
2022;10;13;10;5;2761
2022;10;13;11;5;2762
2022;10;13;12;5;2763
2022;10;13;13;5;2764
2022;10;13;14;5;2765
2022;10;13;15;5;2766
2022;10;13;16;5;2767
2022;10;13;17;5;2768
2022;10;13;18;5;2769
2022;10;13;19;5;2770
2022;10;14;3;6;2771
2022;10;14;5;6;2772
2022;10;14;7;6;2773
2022;10;14;8;6;2774
2022;10;14;9;6;2775
2022;10;14;11;6;2776
2022;10;14;12;6;2777
2022;10;14;14;6;2778
2022;10;14;16;6;2779
2022;10;14;23;6;2780
2022;10;15;11;7;2781
2022;10;15;17;7;2782
2022;10;15;18;7;2783
2022;10;15;19;7;2784
2022;10;15;20;7;2785
2022;10;16;4;1;2786
2022;10;16;10;1;2787
2022;10;16;11;1;2788
2022;10;16;12;1;2789
2022;10;16;14;1;2790
2022;10;16;18;1;2791
2022;10;16;21;1;2792
2022;10;17;4;2;2793
2022;10;17;6;2;2794
2022;10;17;7;2;2795
2022;10;17;8;2;2796
2022;10;17;9;2;2797
2022;10;17;10;2;2798
2022;10;17;11;2;2799
2022;10;17;12;2;2800
2022;10;17;13;2;2801
